video_id,user_unique_id,openness,conscientiousness,extroversion,agreeableness,neuroticism,suspect
7.1082E+18,daoneua_kluen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07132E+18,make_up_vixen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08448E+18,little._.g0cha_shit,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06962E+18,sexymanjacob,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07709E+18,ta.chto.marta,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07665E+18,luv..k01,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07752E+18,klitschko,Medium/High,Low/Medium,High,High,Medium/Low,Low/Medium
7.06842E+18,robee_rob,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08044E+18,charlesmcbryde,Low/Medium,Medium/Low,Low,Low/Normal,Medium/Low,Low/Medium
7.07238E+18,kvittkova,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06827E+18,eurovision.by.kseniia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09214E+18,la.cules.de.capsuni,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07492E+18,anhdadenreview,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06834E+18,broda_cza_swiat,Medium/Low,High,High,High,Low,Low/Medium
7.0764E+18,ret.navy.wife,Low/Medium,Low,Low,Low,Low/Medium,Low
6.7565E+18,cammy_4606,Low,Low/Medium,Low,Low,High/Medium,Medium/High
7.06823E+18,meenainmanchester,Medium/High,Low,High/Medium,High,Low,Medium/High
7.07102E+18,the_meltingshack,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07716E+18,pajti_the_dachshund,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08297E+18,der_ziegelstein,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07197E+18,kissman5t6,Low,Low/Medium,Low,Normal/High,High/Medium,High/Medium
7.07321E+18,hussainali5508,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07505E+18,polyakovafan_acc,Medium/High,Low/Medium,Medium,Normal/Low,Medium/Low,Medium/High
7.06945E+18,macsabusap22,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07015E+18,trimax77,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06944E+18,.radustefan,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07452E+18,mr.milliontheceo,High/Medium,Low,Low/Medium,Low,Medium/Low,Low
7.06962E+18,gaja.blast,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07801E+18,yewleea,Low/Medium,Low/Medium,Medium/High,Low,Medium/Low,Medium
7.06843E+18,aviation_enthousiast,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09064E+18,subz0710,Low/Medium,Low,Low,Low,High/Medium,High/Medium
7.06908E+18,lanialb123,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09645E+18,drawings_by_maty,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07653E+18,dark_engine84,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07499E+18,eurovision.by.kseniia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06831E+18,zimorog,Medium/High,Medium,High/Medium,High/Normal,Medium/Low,Medium
7.10491E+18,torcha,Medium/Low,Low/Medium,Low,Low,Medium/High,Low/Medium
7.06956E+18,johnceld33,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06939E+18,qhahajsyewyqkqknsbhsa,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07362E+18,tospreadawareness_,Low/Medium,Low/Medium,Medium,Low,Medium/Low,Low/Medium
7.07197E+18,fairy_bun,Low,Medium/High,Medium,Low/Normal,Medium/Low,Low/Medium
6.96029E+18,worldstaramsterdam,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06984E+18,user3.1415926535000,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06978E+18,itsyagirlelina_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10547E+18,ukraine_of_ze,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08917E+18,sasha_suslina,Low/Medium,Low,Medium,Low,Medium/Low,Medium/Low
7.06871E+18,flexindario,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06947E+18,eto_memaria,Low,Low,Low,Low,Low,Low
7.06849E+18,moritaandbambi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10916E+18,news_from_di.kz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.96587E+18,olahamsho,Low/Medium,High/Medium,High,Low,Low/Medium,Low/Medium
7.07789E+18,mrs_oops,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07073E+18,hakztreem_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06864E+18,randomvideoclips12,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06842E+18,jurajvivana,Medium/High,Medium/Low,Medium/Low,Low,Medium/Low,Low/Medium
7.07026E+18,spread_the_truth1,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0794E+18,patrisia_k,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06844E+18,dbb.bb,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.1087E+18,animals_loool,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09006E+18,pes_best_player2022,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.075E+18,pianojordan,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0695E+18,jack.and.mici,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06867E+18,safeinww3,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07332E+18,anhdadenreview,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07414E+18,baiatu_cu_ochii_verzi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07063E+18,talketalksart,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06865E+18,vellovaher,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07061E+18,save.switzerland,High/Medium,High,Medium/Low,Low,Low/Medium,Low
7.0686E+18,markpotatoii,Low,Medium,High,Low,Medium/Low,Low/Medium
7.09012E+18,nasty33391,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08968E+18,little._.g0cha_shit,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06888E+18,renata_gallagher30,Low,Medium,High/Medium,Low,Medium/Low,Low/Medium
7.06951E+18,havoc2005,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07408E+18,matthew_lindenmuth,Low,Low,Medium,Low,Low/Medium,Low/Medium
7.07407E+18,dpadd29,Medium/High,High/Medium,High,Normal,Medium/Low,Medium/High
7.07395E+18,_l.vk,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07244E+18,danirobert,Medium/High,High,High,High/Normal,Low/Medium,Medium/High
7.07799E+18,maxls_tiktok,High,High,High,Normal/High,Medium/Low,Medium
7.0687E+18,thedriman,High,Medium,High,Low,Low,Low/Medium
7.06901E+18,tino_fyp,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07272E+18,s1mplyy..aki0,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07109E+18,kissman5t6,Low,Medium/High,High/Medium,High/Normal,Medium/High,Medium/Low
7.08463E+18,daritttos,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08473E+18,oly_editor7,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07567E+18,katelady7,Low,Low,Low,Normal/Low,Medium/Low,Medium/Low
7.0781E+18,slsmith10131971,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07054E+18,hussainali5508,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06953E+18,zombiepunk4tiktok,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07003E+18,drix_v2,Low,Medium,Low,Low,Low/Medium,Low
7.06971E+18,lanialb123,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07603E+18,sipengukur_jalan,Low/Medium,Low,Medium/Low,High/Normal,High/Medium,Medium/High
7.06854E+18,ameliasmithhh98,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07118E+18,make_up_vixen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07243E+18,taniawyss,Low/Medium,High,High,High,Low,Low
7.07084E+18,baiatu_cu_ochii_verzi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06895E+18,russa.war.ukraine,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07246E+18,eleanorarae,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08571E+18,morganhelgreen,Medium/High,Low/Medium,Low,Low,Medium/Low,Low
7.08206E+18,liliyaakulyk,Low/Medium,Low,Low,Low,Medium/Low,Low
7.07153E+18,kissman5t6,Medium/Low,Low,Low,Normal/Low,Medium/High,Medium/Low
7.06969E+18,jhmusic43,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07028E+18,mazzy1212,High/Medium,Low/Medium,Low,Low,Medium/Low,Low
7.07408E+18,eqalisa13,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07092E+18,valentin.bosioc,Low/Medium,Medium/Low,Medium,Low,Low/Medium,Medium/High
7.11082E+18,tactz_owen,Low/Medium,Low,Medium/Low,Normal/Low,High/Medium,High
7.07764E+18,toffimeilo,Medium/High,Low,Low,Low,High/Medium,Medium/High
7.07536E+18,li_kostyakina,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06911E+18,la_famille_boulanger,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07755E+18,patrytsiyaa8,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07944E+18,what_h.n,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07689E+18,ukriane.russia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08181E+18,anonymous206956,Medium/High,Medium/High,High/Medium,Normal,Medium/Low,High/Medium
7.06955E+18,gyal_ediot1,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07058E+18,random_stuff_daily6,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08711E+18,toffimeilo,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08486E+18,little._.g0cha_shit,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0689E+18,roza_haskol,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07613E+18,dark_engine84,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07107E+18,partananath,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07988E+18,miss_mirinda_,Medium/High,Low,Low,Low,Medium/High,Medium/Low
7.07036E+18,anhdadenreview,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09551E+18,becthecreator,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09399E+18,just_crina_c_official,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08133E+18,urlocalavgeek,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07752E+18,klitschko,Medium/High,Low,Low/Medium,High/Normal,Medium/Low,Medium/Low
7.07479E+18,erind_83,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10772E+18,news_from_di.kz,Low/Medium,Low,Low,Low,Medium/High,Medium/Low
7.06886E+18,ah123568,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09535E+18,dublinmot,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10756E+18,news_from_di.kz,Medium/High,High/Medium,Medium/High,Low,Low/Medium,Medium/High
7.06905E+18,vdnews.tv,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09129E+18,just_crina_c_official,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06834E+18,qytetare,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07134E+18,justanothertiktokmum,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06942E+18,outfitchrx,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07253E+18,tetyanahubskaart,Low/Medium,Medium/High,High,High,Low,Low
7.06904E+18,wifeyyy4lifeyyy,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07011E+18,belikelydia,High/Medium,Medium/Low,Medium/Low,Low,Medium/High,Medium/High
7.07346E+18,sonya_ost3,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07537E+18,marijkevankatwijk,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07166E+18,mariellapapanaga,Low/Medium,Low,Low,Normal/Low,Low/Medium,Low/Medium
7.07586E+18,sheriannesplinterbreegg5,Low/Medium,Low,Low,Low,Medium/Low,Low
7.07291E+18,matthew_lindenmuth,Medium/High,Medium,High/Medium,Low/Normal,Medium/Low,Medium/High
7.07336E+18,thegossipnewstribune,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06875E+18,nidelea_costin,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09406E+18,guerra_ukrania_rusia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06856E+18,binyoyuyu,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07303E+18,jennyblest,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06906E+18,online.ghost_gworl,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10909E+18,news_from_di.kz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09429E+18,julia_kruz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08532E+18,little._.g0cha_shit,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06841E+18,almanegra.inc,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07323E+18,putinissmylove,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07411E+18,gnattss,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08032E+18,gustavokrystaldance,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08565E+18,outrageousvideos,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07501E+18,baiatu_cu_ochii_verzi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06938E+18,selinaxmu,Low,Low,Medium,Low,Medium/Low,Low/Medium
7.07096E+18,maxls_tiktok,High,High/Medium,High,High/Normal,Medium/High,Low/Medium
7.0742E+18,reroopp,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09944E+18,drawings_by_maty,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.85253E+18,irsan3783,Low/Medium,High,High,Low,Low/Medium,Low
6.96281E+18,bellaandjohanna1,Low/Medium,Medium/High,Medium,Normal,Medium/Low,Medium/High
7.07163E+18,sarakaraszewska,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06973E+18,kissman5t6,Low,Low,Low,Normal/Low,High/Medium,High/Medium
7.07507E+18,dee.dennis,Low/Medium,Medium/High,High,High/Normal,Low/Medium,Low
7.10169E+18,marynachuk,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08577E+18,therevcoms,Medium/Low,Low,Low,Low,Medium/High,Low/Medium
7.1066E+18,allasamoilnko,Low/Medium,Low,Low,Low,Medium/High,Medium/Low
7.0694E+18,chloeflower,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06825E+18,miss_u_g_w_s_i,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09013E+18,little._.g0cha_shit,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07207E+18,matthew_lindenmuth,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07692E+18,baiatu_cu_ochii_verzi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06981E+18,ukriane.russia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07165E+18,anonymous206956,High/Medium,Low,Medium/Low,Low,Medium/Low,Low/Medium
7.09542E+18,wicked_hoolie2.0,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07215E+18,wonderspin1,Low,Low,Low,Low,Medium/High,Medium/Low
7.08346E+18,k.annyee,Low,Low,Low,Low,Medium/High,Low
7.07751E+18,daiana_skg,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06897E+18,ukriane.russia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07078E+18,metamousee,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06911E+18,sundyp,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07196E+18,boss_pulubi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07433E+18,gemlikli.taner,High/Medium,Low,Low,Low,Low/Medium,Low
7.07043E+18,ukriane.russia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07157E+18,rtmskaya,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07071E+18,midwestmurderminute,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08353E+18,toffimeilo,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07253E+18,matthew_lindenmuth,Low,Low,Low,Low,Low/Medium,Low
7.0697E+18,anhdadenreview,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07281E+18,top_.hat,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06981E+18,jetta0060,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07018E+18,ukriane.russia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09416E+18,itsmeurfriend15,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08472E+18,polyakovafan_acc,Low/Medium,Low,Medium/Low,Low,Medium/Low,Low/Medium
7.06902E+18,kissman5t6,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10678E+18,shapkiinaaa,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0741E+18,baiatu_cu_ochii_verzi,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09912E+18,julia_kruz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09523E+18,drawings_by_maty,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09678E+18,immigration.check,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07539E+18,anastassia.sia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08724E+18,hussainali5508,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.96376E+18,maraldia7,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06854E+18,reroopp,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07023E+18,_marshalltok,Low/Medium,Medium,High/Medium,Low,Medium/Low,Medium/Low
7.06881E+18,asksara71,Medium/Low,Medium,Medium,Normal,Low/Medium,High/Medium
7.07942E+18,allys1k,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07471E+18,lesya.andrienko,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07196E+18,langanlumous,Low,Low,Low,Normal/Low,Medium/Low,Medium/Low
7.03451E+18,apexlegand2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09879E+18,.jjuulliee,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06984E+18,its.miss.tiffany,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.069E+18,sekia2518,High/Medium,High,High,Low,Low,Low
7.07004E+18,itzzzz.bee,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07029E+18,lisainvegas,Low,Low,Low,Low,Medium/High,Medium/Low
6.77854E+18,ivan21saveg,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06893E+18,harttricker,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09277E+18,dailyfunny365,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07047E+18,candykisses_sweettreats,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06862E+18,whos..tori.d,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09205E+18,momme_g,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07711E+18,toffimeilo,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10766E+18,unicef_ukraine,Low,Low,Medium/Low,Low,Medium/High,Medium/Low
7.08516E+18,.jjuulliee,Medium/Low,Low/Medium,Low/Medium,Low,Medium/High,Medium/Low
7.08315E+18,mole505_,Medium/Low,High,High,Low,Medium/Low,Low/Medium
7.06969E+18,tactz_owen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0705E+18,futt.wesp,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06979E+18,pera.novacovici,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0695E+18,footy_editsandmore_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06872E+18,veronicastrandbergg,Low,High/Medium,Low/Medium,Low/Normal,Low/Medium,Low
7.09172E+18,daritttos,Low/Medium,Low,Low,Low,Medium/High,Low/Medium
6.91131E+18,keepleft1,High/Medium,High/Medium,High,Normal,Low/Medium,Medium/High
7.08019E+18,taranek.official,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07341E+18,steve_walker1,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07483E+18,teamsasharescue,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06859E+18,peterjsh,Low/Medium,Medium,Medium,Low,Medium/High,Medium/Low
7.06942E+18,snooze.one,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.11047E+18,prakashsingak1,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07087E+18,olha_avramenko,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07018E+18,tatiana21_22,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07487E+18,pashkovsska,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06869E+18,only_for_b0yz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06911E+18,real_madrid_12343,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06983E+18,reroopp,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06862E+18,anya.etowho,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09104E+18,latestconflictnews,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10615E+18,gachalive512,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07444E+18,matthew_lindenmuth,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0846E+18,benryankramer,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07205E+18,iambeatrizee,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07855E+18,supportukraineastopwar,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08863E+18,dublinmot,Medium/Low,Medium,Medium/Low,Normal,Low/Medium,High/Medium
7.08527E+18,porunov_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07022E+18,bczalgiris,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06948E+18,outfitchrx,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07332E+18,meandmygizzy,Medium/High,High/Medium,Medium/Low,Low,Medium/Low,Medium/Low
7.09233E+18,little._.g0cha_shit,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07114E+18,jaylyn._.42,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0688E+18,leonorysofia0,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07044E+18,backwoodsoutlaw2020,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07093E+18,yungduwo,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07723E+18,yewleea,Medium/Low,Medium/High,Medium/Low,Low/Normal,Medium/Low,Medium/High
7.08463E+18,ellenka85,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07876E+18,just.fcbayern,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07657E+18,catkkmiau,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06974E+18,valentin.bosioc,Low/Medium,Medium,Low/Medium,Low,Low/Medium,Low
7.07844E+18,supportukraineastopwar,Low/Medium,Low,Low,Low,Medium/Low,Low
7.069E+18,russa.war.ukraine,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07004E+18,glerk_b,High,Medium/Low,Low,Low,Medium/High,Medium/Low
7.10678E+18,news_from_di.kz,Medium/High,Medium/High,Medium/Low,Low,Medium/Low,Medium/Low
7.0724E+18,maxls_tiktok,Low/Medium,High,High,High,Low,Low
7.06978E+18,immavariety,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06937E+18,ivannnsoqt,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06896E+18,_sevka22_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07105E+18,lucineia209,Low/Medium,Medium,High,Low,Medium/Low,Low/Medium
7.08246E+18,michaelscottdruckenmille,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08064E+18,reroopp,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10758E+18,news_from_di.kz,Medium/High,High,High,Normal/Low,Low/Medium,Medium/Low
7.07454E+18,karinastefanoff,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07351E+18,tospreadawareness_,Low,Medium/Low,High,Low,High/Medium,Medium/High
7.03127E+18,hayimanoottt,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10166E+18,mix.art_vanja,Medium/High,Medium,High,Normal/Low,Low/Medium,Medium/Low
7.07157E+18,pageantqueencambodia,Medium/High,High,Medium,Low,Medium/Low,Medium
7.07154E+18,kissman5t6,Low,Medium,High,High/Normal,Medium/Low,Low/Medium
7.07406E+18,now_live,Low/Medium,Low/Medium,Medium/Low,Normal,Low/Medium,Medium/High
7.06869E+18,ledakcijas.lv,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07559E+18,news_9988,Medium/Low,Medium,High,Low,Low/Medium,Low/Medium
7.07865E+18,xsmeejade,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07373E+18,lola_bunny_d,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0699E+18,franciathegreat,High,Medium/High,Medium/High,Low,Medium/High,High/Medium
7.07735E+18,roxo.lana,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06941E+18,addsdreamssss,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08843E+18,emileghessen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06836E+18,ic3mqrtinez,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07176E+18,talketalksart,Low/Medium,High/Medium,Medium,Low,Low/Medium,Medium/Low
7.07297E+18,thegossipnewstribune,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07415E+18,aslasara,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07152E+18,.zelensskiy,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08857E+18,little._.g0cha_shit,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08158E+18,ramenlappersclips,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07397E+18,george_pistereanu,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
